Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,label
142.250.207.163-192.168.220.130-443-56154-6,192.168.220.130,56154,142.250.207.163,443,6,28-04-2025 15:47,3909145,20,20,1234,44854,517,0,61.7,135.9617206,13263,0,2242.7,3484.402117,11789.79035,10.23241655,100234.4872,589629.5257,3686993,0,3889385,204704.4737,843604.8905,3687461,72,3906965,205629.7368,843426.2636,3687658,0,0,0,0,0,400,424,5.116208276,5.116208276,0,13263,1124.097561,2645.251054,6997353.14,0,1,0,0,0,0,0,0,1,1152.2,61.7,2242.7,0,0,0,0,0,0,20,1234,20,44854,-1,64240,8,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-74.125.24.84-38960-443-6,74.125.24.84,443,192.168.220.130,38960,6,28-04-2025 15:47,91531,2,1,0,0,0,0,0,0,0,0,0,0,0,32.77578088,45765.5,64290.85565,91226,305,91226,91226,0,91226,91226,0,0,0,0,0,0,0,0,0,40,20,21.85052059,10.92526029,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-58090-6,192.168.220.1,58090,192.168.220.130,80,6,28-04-2025 15:27,2005292,4,6,0,0,0,0,0,0,0,0,0,0,0,4.986804914,222810.2222,264114.5837,502508,26,1504220,501406.6667,1170.821222,502593,500252,2005292,401058.4,224182.1969,502686,32,0,0,0,0,128,132,1.994721966,2.992082949,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.251.42.22-192.168.220.130-443-51150-6,142.251.42.22,443,192.168.220.130,51150,6,28-04-2025 15:48,23734,2,1,0,0,0,0,0,0,0,0,0,0,0,126.4009438,11867,16163.0468,23296,438,23296,23296,0,23296,23296,0,0,0,0,0,0,0,0,0,40,20,84.26729586,42.13364793,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-62190-6,192.168.220.1,62190,192.168.220.130,80,6,28-04-2025 15:28,2006650,4,6,0,0,0,0,0,0,0,0,0,0,0,4.983430095,222961.1111,264298.9594,502244,32,1504482,501494,758.0290232,502282,500770,2006650,401330,224325.0474,502419,47,0,0,0,0,128,132,1.993372038,2.990058057,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-59334-53-17,192.168.220.130,59334,192.168.220.2,53,17,28-04-2025 15:49,14184,1,3,35,343,35,35,35,0,172,35,114.3333333,71.0234703,26649.74619,282.0078962,4728,7967.587904,13927,1,0,0,0,0,0,14184,7092,10028.18837,14183,1,0,0,0,0,8,24,70.50197406,211.5059222,35,172,82.6,66.41008959,4410.3,0,0,0,0,0,0,0,0,3,103.25,35,114.3333333,0,0,0,0,0,0,1,35,3,343,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-59360-6,192.168.220.1,59360,192.168.220.130,80,6,28-04-2025 15:27,2003147,4,6,0,0,0,0,0,0,0,0,0,0,0,4.99214486,222571.8889,263885.6874,501099,8,1502706,500902,287.7551042,501131,500579,2003147,400629.4,223954.3102,501116,8,0,0,0,0,128,132,1.996857944,2.995286916,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-58599-6,192.168.220.1,58599,192.168.220.130,80,6,28-04-2025 15:27,2014525,4,6,0,0,0,0,0,0,0,0,0,0,0,4.963949318,223836.1111,265381.3435,512794,30,1513604,504534.6667,7185.027233,512831,500334,2014525,402905,225274.1646,512925,37,0,0,0,0,128,132,1.985579727,2.978369591,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-59088-6,192.168.220.1,59088,192.168.220.130,80,6,28-04-2025 15:27,2004609,4,6,0,0,0,0,0,0,0,0,0,0,0,4.988503993,222734.3333,264070.9062,501935,10,1503646,501215.3333,731.710553,502024,500599,2004609,400921.8,224117.0484,501972,10,0,0,0,0,128,132,1.995401597,2.993102396,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.250.192.78-192.168.220.130-443-36898-6,192.168.220.130,36898,142.250.192.78,443,6,28-04-2025 15:49,1551148,16,20,3681,1994,908,0,230.0625,348.2264529,861,0,99.7,231.7782743,3658.580613,23.2086171,44318.51429,199050.8642,1172338,0,1539578,102638.5333,300034.1234,1172821,124,1551148,81639.36842,267822.622,1173135,0,0,0,0,0,320,424,10.31494093,12.89367617,0,908,153.3783784,289.3895252,83746.2973,0,1,0,0,0,0,0,0,1,157.6388889,230.0625,99.7,0,0,0,0,0,0,16,3681,20,1994,-1,64240,11,0,0,0,0,0,0,0,0,0,normal,0
172.67.184.41-192.168.220.130-443-51388-6,192.168.220.130,51388,172.67.184.41,443,6,28-04-2025 15:49,1599098,20,20,1184,47936,517,0,59.2,135.369125,14101,0,2396.8,3692.832511,30717.31689,25.0141017,41002.51282,174891.0867,1069343,0,1582797,83305.10526,246967.7051,1070001,76,1598188,84115.15789,247518.9052,1069343,0,0,0,0,0,400,424,12.50705085,12.50705085,0,14101,1198.04878,2808.764586,7889158.498,0,1,0,0,0,0,0,0,1,1228,59.2,2396.8,0,0,0,0,0,0,20,1184,20,47936,-1,64240,7,0,0,0,0,0,0,0,0,0,normal,0
142.250.71.110-192.168.220.130-443-58460-17,192.168.220.130,58460,142.250.71.110,443,17,28-04-2025 15:47,41322620,99,124,14961,28592,562,31,151.1212121,179.3043401,1357,25,230.5806452,319.353847,1053.974796,5.396560044,186137.9279,1447226.931,20100000,0,41300000,421141.2449,2167122.999,20100000,153,41300000,335956.2602,1940597.335,20100000,0,0,0,0,0,792,992,2.395782262,3.000777782,25,1357,200.4910714,279.221949,77964.89678,0,0,0,0,0,0,0,0,1,201.3901345,151.1212121,230.5806452,0,0,0,0,0,0,99,14961,124,28592,-1,-1,99,0,4658152,6387458.189,9174767,141537,13800000,8876546.184,20100000,7540497,normal,0
188.245.96.240-192.168.220.130-443-59428-6,188.245.96.240,443,192.168.220.130,59428,6,28-04-2025 15:49,122385,2,1,0,0,0,0,0,0,0,0,0,0,0,24.51280794,61192.5,86539.26342,122385,0,122385,122385,0,122385,122385,0,0,0,0,0,0,0,0,0,40,20,16.34187196,8.170935981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-34.160.144.191-38686-443-6,192.168.220.130,38686,34.160.144.191,443,6,28-04-2025 15:46,85672836,28,35,1541,32117,247,0,55.03571429,71.5005735,5810,0,917.6285714,1527.441962,392.8666491,0.735355603,1381819.935,7878359.313,58900000,0,85700000,3172582.815,11800000,58900000,241,85600000,2518529.059,10600000,58900000,0,0,0,0,0,560,724,0.326824713,0.408530891,0,5810,525.90625,1203.948869,1449492.88,0,1,0,0,0,0,0,0,1,534.2539683,55.03571429,917.6285714,0,0,0,0,0,0,28,1541,35,32117,-1,64240,15,0,3078034.5,4334225.865,6142795,13274,39700000,27100000,58900000,20600000,normal,0
192.168.220.130-74.125.152.105-47468-443-6,74.125.152.105,443,192.168.220.130,47468,6,28-04-2025 15:47,0,2,1,0,0,0,0,0,0,0,0,0,0,,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-44.236.57.1-45402-443-6,192.168.220.130,45402,44.236.57.1,443,6,28-04-2025 15:49,811282,9,9,792,6528,517,0,88,172.204094,4835,0,725.3333333,1611.925789,9022.756575,22.18710633,47722.47059,102849.3944,264283,68,546918,68364.75,120727.4388,264726,79,810117,101264.625,134137.1117,264283,171,0,0,0,0,180,204,11.09355317,11.09355317,0,4835,385.2631579,1130.590251,1278234.316,0,1,0,0,0,0,0,0,1,406.6666667,88,725.3333333,0,0,0,0,0,0,9,792,9,6528,-1,64240,4,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-61592-6,192.168.220.1,61592,192.168.220.130,80,6,28-04-2025 15:28,2004898,4,6,0,0,0,0,0,0,0,0,0,0,0,4.987784915,222766.4444,264109.7923,501832,25,1503224,501074.6667,727.4299508,501868,500439,2004898,400979.6,224141.3018,501947,25,0,0,0,0,128,132,1.995113966,2.992670949,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.250.183.195-192.168.220.130-443-43689-17,192.168.220.130,43689,142.250.183.195,443,17,28-04-2025 15:47,56304168,24,28,2288,17952,414,31,95.33333333,105.1775586,1357,27,641.1428571,578.4620551,359.4760516,0.923555073,1104003.294,5374990.214,28200000,0,56300000,2445819.391,7898514.087,28200000,164,56300000,2085339.556,7314335.443,28200000,0,0,0,0,0,192,224,0.426256188,0.497298886,27,1357,407.490566,519.9468028,270344.6778,0,0,0,0,0,0,0,0,1,415.3269231,95.33333333,641.1428571,0,0,0,0,0,0,24,2288,28,17952,-1,-1,24,0,699150.5,895105.9682,1332086,66215,27400000,1101423.464,28200000,26600000,normal,0
142.251.42.100-192.168.220.130-443-46114-6,142.251.42.100,443,192.168.220.130,46114,6,28-04-2025 15:47,9378,1,1,0,0,0,0,0,0,0,0,0,0,0,213.2650885,9378,0,9378,9378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,106.6325443,106.6325443,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.1-224.0.0.251-5353-5353-17,192.168.220.1,5353,224.0.0.251,5353,17,28-04-2025 15:47,767744,5,1,1445,627,687,42,289,338.7772129,627,627,627,0,2698.816272,7.815105035,153548.8,137682.9068,256517,1844,765900,191475,125244.2925,256517,3628,0,0,0,0,0,0,0,0,0,40,8,6.512587529,1.302517506,42,687,385.5714286,322.0470241,103714.2857,0,0,0,0,0,0,0,0,0,449.8333333,289,627,0,0,0,0,0,0,5,1445,1,627,-1,-1,5,0,0,0,0,0,0,0,0,0,normal,0
173.194.140.200-192.168.220.130-443-40264-6,192.168.220.130,40264,173.194.140.200,443,6,28-04-2025 15:47,1679,2,2,24,0,24,0,12,16.97056275,0,0,0,0,14294.22275,2382.370459,559.6666667,283.8526613,835,268,844,844,0,844,844,1411,1411,0,1411,1411,0,0,0,0,40,40,1191.185229,1191.185229,0,24,4.8,10.73312629,115.2,0,0,0,0,1,0,0,0,1,6,12,0,0,0,0,0,0,0,2,24,2,0,-1,64240,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-39435-53-17,192.168.220.130,39435,192.168.220.2,53,17,28-04-2025 15:47,17940,1,3,34,146,34,34,34,0,62,34,48.66666667,14.04753834,10033.44482,222.9654404,5980,9685.064223,17160,153,0,0,0,0,0,17940,8970,11798.78375,17313,627,0,0,0,0,8,24,55.74136009,167.2240803,34,62,42.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,53.5,34,48.66666667,0,0,0,0,0,0,1,34,3,146,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-52564-53-17,192.168.220.130,52564,192.168.220.2,53,17,28-04-2025 15:47,18572,1,3,53,203,53,53,53,0,81,53,67.66666667,14.04753834,13784.19126,215.3779884,6190.666667,9327.234603,16932,138,0,0,0,0,0,18572,9286,11008.23837,17070,1502,0,0,0,0,8,24,53.84449709,161.5334913,53,81,61.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,77.25,53,67.66666667,0,0,0,0,0,0,1,53,3,203,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-74.125.24.84-38960-443-6,192.168.220.130,38960,74.125.24.84,443,6,28-04-2025 15:47,634251,16,16,1732,6436,517,0,108.25,174.592287,2832,0,402.25,819.7687072,12878.1823,50.45321174,20459.70968,43439.38159,153821,1,557807,37187.13333,55788.39228,154718,129,632733,42182.2,55497.2867,153821,1,0,0,0,0,320,344,25.22660587,25.22660587,0,2832,247.5151515,594.0384626,352881.6951,0,1,0,0,0,0,0,0,1,255.25,108.25,402.25,0,0,0,0,0,0,16,1732,16,6436,-1,64240,10,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-216.58.203.38-47778-443-6,216.58.203.38,443,192.168.220.130,47778,6,28-04-2025 15:47,18038,2,1,0,0,0,0,0,0,0,0,0,0,0,166.315556,9019,12753.37791,18037,1,18037,18037,0,18037,18037,0,0,0,0,0,0,0,0,0,40,20,110.8770374,55.43851868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-62375-6,192.168.220.1,62375,192.168.220.130,80,6,28-04-2025 15:28,2005094,4,6,0,0,0,0,0,0,0,0,0,0,0,4.987297354,222788.2222,264035.4161,501770,21,1503431,501143.6667,639.8408656,501863,500638,2005094,401018.8,224165.2982,502084,21,0,0,0,0,128,132,1.994918941,2.992378412,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-59207-6,192.168.220.1,59207,192.168.220.130,80,6,28-04-2025 15:27,2002055,4,6,0,0,0,0,0,0,0,0,0,0,0,4.994867773,222450.5556,263725.2955,501858,30,1500069,500023,112.8671786,500096,499893,2002055,400411,223783.9534,501961,97,0,0,0,0,128,132,1.997947109,2.996920664,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.250.192.74-192.168.220.130-443-54028-6,142.250.192.74,443,192.168.220.130,54028,6,28-04-2025 15:46,36989,3,1,0,0,0,0,0,0,0,0,0,0,0,108.1402579,12329.66667,21144.64512,36745,1,36988,18494,25810.81173,36745,243,0,0,0,0,0,0,0,0,0,60,20,81.10519344,27.03506448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-62135-6,192.168.220.1,62135,192.168.220.130,80,6,28-04-2025 15:28,2001096,4,6,0,0,0,0,0,0,0,0,0,0,0,4.997261501,222344,263631.9886,501090,27,1501060,500353.3333,698.8736176,501121,499754,2001096,400219.2,223714.8342,501120,27,0,0,0,0,128,132,1.9989046,2.9983569,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-61846-6,192.168.220.1,61846,192.168.220.130,80,6,28-04-2025 15:28,2007499,4,6,0,0,0,0,0,0,0,0,0,0,0,4.981322531,223055.4444,264436.7621,504544,18,1507287,502429,2023.178687,504623,500637,2007499,401499.8,224412.2696,504584,71,0,0,0,0,128,132,1.992529012,2.988793519,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.250.183.198-192.168.220.130-443-33654-6,142.250.183.198,443,192.168.220.130,33654,6,28-04-2025 15:48,21193,2,1,0,0,0,0,0,0,0,0,0,0,0,141.5561742,10596.5,14439.82758,20807,386,20807,20807,0,20807,20807,0,0,0,0,0,0,0,0,0,40,20,94.37078281,47.1853914,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-103.226.190.209-36053-443-17,192.168.220.130,36053,103.226.190.209,443,17,28-04-2025 15:47,1413814,77,557,8312,739348,1357,31,107.9480519,296.8788915,1357,25,1327.375224,180.1189684,528824.8666,448.4323963,2233.513428,30188.5019,599250,-3,1396916,18380.47368,89710.98905,629923,74,1393089,2505.555755,32840.30517,607605,0,0,0,0,0,616,4456,54.46260965,393.9697867,25,1357,1179.554331,444.6693077,197730.7932,0,0,0,0,0,0,0,0,7,1181.414826,107.9480519,1327.375224,0,0,0,0,0,0,77,8312,557,739348,-1,-1,77,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-59218-6,192.168.220.1,59218,192.168.220.130,80,6,28-04-2025 15:27,2002303,4,6,0,0,0,0,0,0,0,0,0,0,0,4.994249122,222478.1111,263773.9984,500766,27,1501631,500543.6667,381.1250888,500856,500119,2002303,400460.6,223849.3486,500804,27,0,0,0,0,128,132,1.997699649,2.996549473,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.250.192.3-192.168.220.130-443-40720-6,142.250.192.3,443,192.168.220.130,40720,6,28-04-2025 15:49,9015,2,1,0,0,0,0,0,0,0,0,0,0,0,332.7787022,4507.5,6067.683289,8798,217,8798,8798,0,8798,8798,0,0,0,0,0,0,0,0,0,40,20,221.8524681,110.9262341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-103.226.190.44-44480-443-6,192.168.220.130,44480,103.226.190.44,443,6,28-04-2025 15:47,115459223,120,134,3838,963800,3233,0,31.98333333,298.4764952,38452,0,7192.537313,7341.026041,8380.776995,2.199910872,456360.5652,2087161.195,10300000,0,115000000,970167,2966681.76,10300000,48,114000000,854398.4361,2848161.501,11000000,0,0,0,0,0,2400,2704,1.039327971,1.160582901,0,38452,3794.658824,6410.64993,41100000,0,1,0,0,0,0,0,0,1,3809.598425,31.98333333,7192.537313,0,0,0,0,0,0,120,3838,134,963800,-1,64240,4,0,123015.9091,315385.3083,1028319,223,10200000,78857.1195,10300000,10000000,normal,0
192.168.220.130-74.125.152.105-47464-443-6,74.125.152.105,443,192.168.220.130,47464,6,28-04-2025 15:47,0,1,1,0,0,0,0,0,0,0,0,0,0,,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
142.250.192.3-192.168.220.130-443-33814-6,142.250.192.3,443,192.168.220.130,33814,6,28-04-2025 15:47,21031,2,1,0,0,0,0,0,0,0,0,0,0,0,142.6465694,10515.5,13961.82339,20388,643,20388,20388,0,20388,20388,0,0,0,0,0,0,0,0,0,40,20,95.0977129,47.54885645,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-61188-6,192.168.220.1,61188,192.168.220.130,80,6,28-04-2025 15:28,2003531,4,6,0,0,0,0,0,0,0,0,0,0,0,4.991188057,222614.5556,263911.8776,501750,10,1501660,500553.3333,348.6277862,500808,500156,2003531,400706.2,223996.6986,501777,10,0,0,0,0,128,132,1.996475223,2.994712834,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-49054-53-17,192.168.220.130,49054,192.168.220.2,53,17,28-04-2025 15:46,17928,1,3,55,333,55,55,55,0,145,55,111,48.86716689,21642.12405,223.1146809,5976,8140.254112,15272,123,0,0,0,0,0,17928,8964,9094.80742,15395,2533,0,0,0,0,8,24,55.77867024,167.3360107,55,145,88.6,46.20389594,2134.8,0,0,0,0,0,0,0,0,3,110.75,55,111,0,0,0,0,0,0,1,55,3,333,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
142.250.67.202-192.168.220.130-443-56945-17,192.168.220.130,56945,142.250.67.202,443,17,28-04-2025 15:47,8470914,15,21,1082,10260,299,32,72.13333333,75.376073,1357,26,488.5714286,548.5602584,1338.934618,4.249836558,242026.1143,1390329.76,8232064,0,8425658,601832.7143,2206119.72,8266625,130,8470914,423545.7,1840973.556,8244643,0,0,0,0,0,120,168,1.770765233,2.479071326,26,1357,343.2162162,490.7943185,240879.0631,0,0,0,0,0,0,0,0,1,352.75,72.13333333,488.5714286,0,0,0,0,0,0,15,1082,21,10260,-1,-1,15,0,125447,0,125447,125447,8232064,0,8232064,8232064,normal,0
142.251.42.100-192.168.220.130-443-49540-6,192.168.220.130,49540,142.251.42.100,443,6,28-04-2025 15:47,132386,14,15,1165,26765,517,0,83.21428571,148.5520777,11481,0,1784.333333,3601.652967,210973.9701,219.0563957,4728.071429,13412.23202,69651,1,122798,9446,19294.99508,70306,70,132165,9440.357143,18141.07358,69651,1,0,0,0,0,280,324,105.7513634,113.3050323,0,11481,931,2650.603926,7025701.172,0,1,0,0,0,0,0,0,1,963.1034483,83.21428571,1784.333333,0,0,0,0,0,0,14,1165,15,26765,-1,64240,8,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-52.25.174.173-44840-443-6,52.25.174.173,443,192.168.220.130,44840,6,28-04-2025 15:47,275059,2,1,0,0,0,0,0,0,0,0,0,0,0,10.90675092,137529.5,194282.5379,274908,151,274908,274908,0,274908,274908,0,0,0,0,0,0,0,0,0,40,20,7.271167277,3.635583638,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-23.221.33.85-55772-443-6,192.168.220.130,55772,23.221.33.85,443,6,28-04-2025 15:49,11270314,11,11,1018,5153,517,0,92.54545455,188.869989,2904,0,468.4545455,879.7570532,547.5446381,1.952030795,536681.619,2204705.142,10100000,30,11300000,1126102.9,3172485.051,10100000,680,11300000,1127031.4,3516336.694,11100000,693,0,0,0,0,220,244,0.976015398,0.976015398,0,2904,268.3043478,637.7836221,406767.9486,0,1,0,0,0,0,0,0,1,280.5,92.54545455,468.4545455,0,0,0,0,0,0,11,1018,11,5153,-1,64240,3,0,135952,0,135952,135952,10100000,0,10100000,10100000,normal,0
142.250.71.110-192.168.220.130-443-34490-6,142.250.71.110,443,192.168.220.130,34490,6,28-04-2025 15:47,23043,3,1,0,0,0,0,0,0,0,0,0,0,0,173.5885084,7681,12902.41842,22577,0,23043,11521.5,15634.83804,22577,466,0,0,0,0,0,0,0,0,0,60,20,130.1913813,43.39712711,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
142.250.192.3-192.168.220.130-443-40720-6,192.168.220.130,40720,142.250.192.3,443,6,28-04-2025 15:49,184533,9,8,792,3484,517,0,88,172.204094,2839,0,435.5,994.3121097,23172.00717,92.12444387,11533.3125,20906.33712,75280,12,164061,20507.625,26872.30919,75950,137,174793,24970.42857,26977.50884,75280,362,0,0,0,0,180,184,48.7717644,43.35267947,0,2839,237.5555556,674.2761018,454648.2614,0,1,0,0,0,0,0,0,0,251.5294118,88,435.5,0,0,0,0,0,0,9,792,8,3484,-1,64240,4,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.1-224.0.0.252-52537-5355-17,192.168.220.1,52537,224.0.0.252,5355,17,28-04-2025 15:47,410559,1,1,24,24,24,24,24,0,24,24,24,0,116.9137688,4.871407033,410559,0,410559,410559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.435703516,2.435703516,24,24,24,0,0,0,0,0,0,0,0,0,0,1,36,24,24,0,0,0,0,0,0,1,24,1,24,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
173.194.140.200-192.168.220.130-443-40248-6,192.168.220.130,40248,173.194.140.200,443,6,28-04-2025 15:47,1042025,7,7,2072,1404,1381,0,296,526.3284779,1201,0,200.5714286,447.5875546,3335.812481,13.43537823,80155.76923,163157.2974,521247,23,784833,130805.5,218524.2739,525358,110,1038050,173008.3333,211360.0168,521247,479,0,0,0,0,140,164,6.717689115,6.717689115,0,1381,231.7333333,459.3121358,210967.6381,0,1,0,0,0,0,0,0,1,248.2857143,296,200.5714286,0,0,0,0,0,0,7,2072,7,1404,-1,64240,4,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-52935-53-17,192.168.220.130,52935,192.168.220.2,53,17,28-04-2025 15:47,22862,1,3,42,375,42,42,42,0,205,42,125,81.54140053,18239.87403,174.9628204,7620.666667,12713.72051,22300,118,0,0,0,0,0,22862,11431,15537.96441,22418,444,0,0,0,0,8,24,43.7407051,131.2221153,42,205,91.8,73.42479145,5391.2,0,0,0,0,0,0,0,0,3,114.75,42,125,0,0,0,0,0,0,1,42,3,375,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
